pypi_name,version,system_name,total_downloads_alltime,downloads_last_month,downloads_last_year,name,collected_at
pandas,1.2.1,CYGWIN_NT-10.0-16299,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.0,MINGW64_NT-10.0-19043,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.24.2,HP-UX,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.5.0,CYGWIN_NT-10.0-22000,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.4.1,CYGWIN_NT-10.0-22000,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.5,MINGW64_NT-10.0-22000,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.5.3,CYGWIN_NT-10.0-19043,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.2,CYGWIN_NT-10.0-22000,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.2,MINGW64_NT-10.0-19043,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.3,CYGWIN_NT-10.0-19042-WOW64,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.6.0,CYGWIN_NT-10.0-22000,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.0,CYGWIN_NT-10.0-17763-WOW64,9,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,0.6.1,CYGWIN_NT-10.0-22000,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.4,MINGW64_NT-10.0-19041,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.2,MINGW64_NT-10.0-19045,9,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.18.0,MSYS_NT-10.0-19042,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.1,CYGWIN_NT-6.1-7601-WOW64,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.1,MINGW64_NT-10.0-19042,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.0rc1,Windows,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.1,CYGWIN_NT-10.0-22000-WOW64,9,0,5,Pandas,2025-08-30 14:58:21.513632
pandas,0.4.0,CYGWIN_NT-10.0-22000,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.1,AIX,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.9.0,CYGWIN_NT-10.0-18363,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.2,CYGWIN_NT-10.0-17763-WOW64,9,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,2.3.1,MINGW64_NT-10.0-26100,9,5,9,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.3,SunOS,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.1,MSYS_NT-10.0-19041,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.3,CYGWIN_NT-10.0-22000-WOW64,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.4,CYGWIN_NT-10.0-19043-WOW64,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.13.0,CYGWIN_NT-10.0-14393,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.2,MSYS_NT-10.0-19045,9,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.3.0,CYGWIN_NT-10.0-22000,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.4,MINGW64_NT-10.0-17763,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.3,CYGWIN_NT-10.0-22631,9,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,0.11.0,MSYS_NT-10.0-19042,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.1,ZscalerOS,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.4,CYGWIN_NT-10.0-26100,9,0,9,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.2,CYGWIN_NT-10.0-16299,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.0,MINGW64_NT-10.0-19043,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.8.1,AIX,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.5.1,MSYS_NT-10.0-19043,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.0,MSYS_NT-10.0-19044,9,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.2,CYGWIN_NT-10.0-22631,9,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.1,MINGW64_NT-10.0-19041,9,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.16.2,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.2,CYGWIN_NT-10.0-19042-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.3.2,CYGWIN_NT-10.0-22631-WOW64,8,8,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.2,CYGWIN_NT-10.0-17763-WOW64,8,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,0.16.2,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.15.2,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.18.0,CYGWIN_NT-10.0-18362,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.2,CYGWIN_NT-10.0-19043-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.2,MSYS_NT-10.0-19044,8,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,0.17.1,Linux SCV500+_Linux_v2.1.1_09062020,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.15.0,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,0.18.1,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.3,emscripten_3_1_46_wasm32,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.4,CYGWIN_NT-10.0-19043-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.2,MINGW64_NT-10.0-19045,8,0,2,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.2,MSYS_NT-10.0-19044,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,1.5.3,MSYS_NT-6.1-7601,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.18.1,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.4,CYGWIN_NT-6.3-WOW,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.17.1,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.1,CYGWIN_NT-10.0-19042-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.3,CYGWIN_NT-10.0-19044-WOW64,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.22.0,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.24.2,MINGW64_NT-10.0-19043,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.13.0,MSYS_NT-10.0-19042,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.1,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.4,CYGWIN_NT-10.0-22000,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.3,MINGW64_NT-10.0-17763,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.0,CYGWIN_NT-10.0-14393,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.5,MSYS_NT-10.0,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.12.0,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,2.3.0,MINGW64_NT-10.0-26100,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.0,CYGWIN_NT-10.0-17763-WOW64,8,0,2,Pandas,2025-08-30 14:58:21.513632
pandas,0.8.0,AIX,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.3.1,CYGWIN_NT-10.0-22621,8,3,8,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.3,MSYS_NT-10.0-22621-WOW64,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.0,OpenBSD,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.3,CYGWIN_NT-10.0-17134,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.1,CYGWIN_NT-6.1-7601,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.12.0,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.16.2,CYGWIN_NT-6.1,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.0,CYGWIN_NT-10.0-14393,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.2,CYGWIN_NT-10.0-26100-WOW64,8,2,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.24.2,CYGWIN_NT-6.2,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.2,CYGWIN_NT-6.1-7601-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.2,CYGWIN_NT-10.0-19042,8,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.3,AIX,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.8.0,CYGWIN_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.14.0,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.1,CYGWIN_NT-10.0-19043-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.17.1,CYGWIN_NT-10.0-16299,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.2,CYGWIN_NT-10.0-18363,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.5,CYGWIN_NT-10.0-17134,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.22.0,CYGWIN_NT-10.0-19042-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.4,NetBSD,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.3,CYGWIN_NT-10.0-20348,8,0,2,Pandas,2025-08-30 14:58:21.513632
pandas,0.24.1,CYGWIN_NT-10.0-16299,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.14.1,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.0,iOS,8,2,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.2,MINGW64_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.24.2,MINGW64_NT-10.0-17763,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.2,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.2,CYGWIN_NT-10.0-17763,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.0,CYGWIN_NT-6.3-9600,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.5,MSYS_NT-10.0-22000,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.3,linux,8,0,6,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.2,CYGWIN_NT-10.0-WOW,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.21.1,CYGWIN_NT-6.3-9600,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.21.0,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.2,CYGWIN_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.5.0,CYGWIN_NT-10.0-17763-WOW64,8,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.0,MINGW64_NT-10.0-19042,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.2,CYGWIN_NT-10.0-18362,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.3,CYGWIN_NT-10.0-19042,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.4,CYGWIN_NT-6.1-7601-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.0,NetBSD,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.0,MSYS_NT-10.0-17134,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.21.1,CYGWIN_NT-10.0-18362,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.8.0,iOS,8,2,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.12.0,MINGW64_NT-10.0-19043,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.0,MSYS_NT-10.0-19041,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.3,CYGWIN_NT-10.0-26100-ARM64,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.2,AIX,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.3.0,MSYS_NT-10.0-19045,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.1,MINGW64_NT-10.0-19043,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.2,MINGW64_NT-10.0-22621,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.2,CYGWIN_NT-10.0-22000-WOW64,8,0,5,Pandas,2025-08-30 14:58:21.513632
pandas,0.15.0,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.0,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.3,CYGWIN_NT-10.0-19043-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.11.0,CYGWIN_NT-10.0-17763-WOW64,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,0.13.1,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,0.14.1,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,0.16.1,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.1,NetBSD,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.1,iOS,8,2,8,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.4,MSYS_NT-10.0-22621,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.3.0,CYGWIN_NT-10.0-22621,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.1,CYGWIN_NT-10.0-16299,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.2,CYGWIN_NT-10.0-19043,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.1,MSYS_NT-10.0-22631,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.0,MINGW64_NT-10.0-19042,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.1,MSYS_NT-10.0-22000,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.21.1,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.1,MINGW64_NT-10.0-22621,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.17.1,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.16.1,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.3,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.3,MINGW64_NT-6.1-7601,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.5,NetBSD,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.2,CYGWIN_NT-10.0-17763-WOW64,8,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.5,MSYS_NT-10.0-19045,8,1,2,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.5,CYGWIN_NT-10.0-19043-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.0,CYGWIN_NT-10.0-19042-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.2,MINGW64_NT-10.0-17763,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.1,CYGWIN_NT-10.0-18363,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.1,CYGWIN_NT-10.0-26100,8,2,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.19.2,MINGW64_NT-10.0-19042,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.3,CYGWIN_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.5,MINGW64_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.0,MINGW64_NT-10.0-19041,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.4,MINGW64_NT-10.0-17763,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.3,MINGW64_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.0,CYGWIN_NT-6.3-9600,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.15.1,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.4,CYGWIN_NT-6.1-7601-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.0,CYGWIN_NT-6.1-7601,8,0,2,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.3,MINGW64_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.3,MINGW64_NT-10.0-18362,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.5.1,MINGW64_NT-10.0-22621,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.3,iOS,8,2,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.1,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.1,CYGWIN_NT-10.0-20348-WOW64,8,0,2,Pandas,2025-08-30 14:58:21.513632
pandas,0.17.0,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.5.0,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.2,MSYS_NT-10.0-22000,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.5,DragonFly,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.17.0,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.17.1,OpenBSD,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.2,CYGWIN_NT-10.0-16299,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.11.0,CYGWIN_NT-10.0-19042-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.8.1,iOS,8,2,8,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.4,CYGWIN_NT-10.0-14393-WOW64,8,2,2,Pandas,2025-08-30 14:58:21.513632
pandas,0.10.1,CYGWIN_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.3,CYGWIN_NT-6.1,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.1.4,NetBSD,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.0.4,MSYS_NT-10.0-17763,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.4,CYGWIN_NT-6.1-7601-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.3,ZscalerOS,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.1,MINGW64_NT-6.1-7601,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.2,iOS,8,2,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.21.0,CYGWIN_NT-10.0-18362,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.1,MSYS_NT-10.0-22621,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.1,CYGWIN_NT-10.0-15063,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.0,CYGWIN_NT-6.1-7601-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.4,CYGWIN_NT-10.0-16299,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.3,CYGWIN_NT-10.0-18363,8,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.0,MINGW64_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.24.2,MINGW64_NT-6.1,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.14.0,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.15.1,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.16.0,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.0,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,0.13.1,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.1,MSYS_NT-10.0-19044,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.0,MINGW64_NT-10.0-17763,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.5.1,CYGWIN_NT-10.0-17763,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.1,CYGWIN_NT-10.0-18362,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.2,CYGWIN_NT-6.3-9600,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.1,CYGWIN_NT-10.0-17763-WOW64,8,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.0,CYGWIN_NT-10.0-WOW/2.10.0(0.325/5,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.9.0,SunOS,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.2,CYGWIN_NT-10.0-20348,8,0,3,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.2,MSYS_NT-10.0-19044,8,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.1,CYGWIN_NT-6.3-9600,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.8.1,CYGWIN_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.0,CYGWIN_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.3,CYGWIN_NT-10.0-22000-WOW64,8,0,8,Pandas,2025-08-30 14:58:21.513632
pandas,0.7.1,CYGWIN_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.15.1,CYGWIN_NT-10.0-22631,8,0,4,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.1,MINGW64_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.3,CYGWIN_NT-10.0-22000-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.1,CYGWIN_NT-6.1-7601-WOW64,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.16.0,MSYS_NT-10.0-19044,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.10.0,CYGWIN_NT-10.0-18363,8,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.18.0,CYGWIN_NT-6.1,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.0,MSYS_NT-10.0-19044,7,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.5.0,CYGWIN_NT-10.0-17763,7,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.0,MSYS_NT-10.0-22631,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.4,MSYS_NT-10.0-14393,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.8.0,SunOS,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.0.1,CYGWIN_NT-10.0-14393-WOW64,7,3,3,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.2,OS/390,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.20.3,CYGWIN_NT-10.0-19042-WOW64,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.4.3,CYGWIN_NT-10.0-22621,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.3,CYGWIN_NT-10.0-20348-WOW64,7,0,7,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.2,CYGWIN_NT-10.0-18362,7,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,0.18.0,CYGWIN_NT-6.1-WOW,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.1,CYGWIN_NT-6.1-7601-WOW64,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.3.0,CYGWIN_NT-10.0-26100,7,2,7,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.0,CYGWIN_NT-10.0-26100-WOW64,7,2,7,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.0,CYGWIN_NT-6.3-9600-WOW64,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.22.0,NetBSD,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.0,MSYS_NT-10.0-19044,7,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.2,CYGWIN_NT-10.0-19043-WOW64,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.23.0,CYGWIN_NT-10.0-17763-WOW64,7,0,2,Pandas,2025-08-30 14:58:21.513632
pandas,1.4.1,MINGW64_NT-10.0-17763,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.2,CYGWIN_NT-6.1-7601-WOW64,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.1,MSYS_NT-10.0-17763,7,0,1,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.3,CYGWIN_NT-10.0-19043-WOW64,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,0.4.0,CYGWIN_NT-10.0-14393,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.2.4,MSYS_NT-10.0-22000,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,1.5.1,CYGWIN_NT-10.0-14393-WOW64,7,2,2,Pandas,2025-08-30 14:58:21.513632
pandas,0.25.1,CYGWIN_NT-10.0-26100-WOW64,7,2,7,Pandas,2025-08-30 14:58:21.513632
pandas,1.1.2,MINGW64_NT-10.0-18363,7,0,0,Pandas,2025-08-30 14:58:21.513632
pandas,2.2.1,CYGWIN_NT-10.0-17763-WOW64,7,0,5,Pandas,2025-08-30 14:58:21.513632
pandas,0.6.0,CYGWIN_NT-10.0-17763,7,0,1,Pandas,2025-08-30 14:58:21.513632
